"station","date","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totpar_nValid","totpar_total","totprcp_nValid","totprcp_total"
"rkbhcmet",2002-12-23,96,14.2,19.65,26.9,19.725,4.46799142438983,8.975,96,54,84.5,95,78.9479166666667,13.6762335471097,26.25,96,1017,1021,1023,1020.15625,1.67538290988563,3.25,96,0.2,2,5,2.01666666666667,0.877876225140348,1.1,96,92,161,244,166.125,24.34110666515,24,0,NA,96,0
"rkbhcmet",2002-12-24,96,18.8,23.35,27,23.153125,2.56621585526032,4.125,96,79,92.5,98,90.3333333333333,6.17067200412209,12,96,1011,1014,1017,1013.22916666667,1.73192419103977,2,96,0.2,2.3,7.4,2.596875,1.44989677491011,1.725,96,164,243.5,313,238.989583333333,37.2285953455608,53,0,NA,96,0
"rkbhcmet",2002-12-25,96,13,21,23.5,19.8010416666667,2.95483528053388,4.25,96,61,81,96,81.0104166666667,10.9077420999627,21.5,96,1011,1016,1021,1015.57291666667,3.40199567333698,6.25,96,0.2,3.5,9.5,3.59895833333333,1.78216277782549,2.15,96,1,64.5,348,126.916666666667,109.981497646474,203.75,0,NA,96,0
"rkbhcmet",2002-12-26,96,8.8,12.5,19.1,13.5125,3.19240051569843,5.5,96,38,69,91,67.7291666666667,18.9200418196192,37.25,96,1021,1023,1026,1023.42708333333,1.54064095797934,3,96,0.2,1.7,4.4,1.81458333333333,0.893482738226527,1.1,96,15,100.5,173,102,33.2787272023815,44.25,0,NA,96,0
"rkbhcmet",2002-12-27,96,10.4,16.4,22,15.7625,4.09122938671701,7.875,96,52,73.5,88,72.3125,10.2754818045574,20,96,1023,1024,1027,1024.69791666667,1.03740355713236,2,96,0.2,1.7,4.3,1.79479166666667,0.924903385186704,1.05,96,28,115,173,107.354166666667,34.037434242677,48,0,NA,96,0
"rkbhcmet",2002-12-28,96,8.6,13.8,18.4,13.7895833333333,2.84284805920389,5.15,96,32,57,84,54.8854166666667,13.4515659754908,19.75,96,1025,1026,1029,1026.30208333333,1.23219779398795,2,96,0.2,1.5,5.3,1.78645833333333,1.1364413330695,1.625,96,44,99.5,169,99.2916666666667,26.2237002755208,35,0,NA,96,0
"rkbhcmet",2002-12-29,96,6.6,12.3,21.7,13.0677083333333,5.271661972864,10.075,96,43,77,88,69.4479166666667,15.6567589518774,30.25,96,1024,1026,1028,1025.66666666667,1.22832077643609,2,96,0.2,1.4,3.3,1.42083333333333,0.723866324772987,1.025,96,19,113,352,111.520833333333,50.3635162784513,52.5,0,NA,96,0
"rkbhcmet",2002-12-30,96,8.2,16.9,25.2,16.6270833333333,5.81322411071546,12.225,96,54,66.5,89,67.8854166666667,10.9370156534362,18.5,96,1021,1024,1025,1022.9375,1.54791880652021,3,96,0.2,1.5,5,1.6625,0.944373922375643,0.95,96,98,175,291,183.916666666667,43.6038787909291,64.75,0,NA,96,0
"rkbhcmet",2002-12-31,96,16.4,22.65,26.2,21.1375,3.52979051115382,6.925,96,65,87,96,82.96875,10.1954098288861,17.25,96,1013,1018,1021,1017.23958333333,2.4526882852416,4,96,0.2,2.8,6.9,3.04375,1.58869774542415,2.6,96,116,211,307,209.333333333333,41.463405975483,64.75,0,NA,96,0.8
"rkbhcmet",2003-01-01,96,17.9,21.4,24,21.328125,1.69169507797419,2.225,96,80,95,98,92.3541666666667,5.47141695621636,8,96,1012,1014,1016,1014.16666666667,1.13012963081947,2,96,0.2,1.95,5.2,2.04166666666667,1.44467564501456,2.125,96,0,292.5,355,259.604166666667,99.9033721749663,70.75,0,NA,96,11.4
"rkbhcmet",2003-01-02,96,17,19.9,25.4,19.8010416666667,2.2369855088191,2.7,96,64,97,98,91.8125,10.121693742182,5.25,96,1015,1016,1018,1016.45833333333,0.694590627888742,1,96,0.2,0.2,2.9,0.523958333333333,0.597846097369842,0.45,96,3,187,354,183.0625,83.9745340470613,114.75,0,NA,96,8.5
"rkbhcmet",2003-01-03,96,14.2,18.4,20,18.015625,1.50859489347922,2,96,72,83,98,86.5208333333333,9.91116241168901,21,96,1015,1017,1019,1016.72916666667,1.25219106215479,2,96,0.2,2.3,6.5,2.46770833333333,1.52567464225997,2,96,0,77.5,345,135.59375,105.949201146985,196.25,0,NA,96,5.2
"rkbhcmet",2003-01-04,96,8.6,12.2,18.4,12.9354166666667,2.65409233832414,4.675,96,55,84.5,96,79.5,12.3365097853571,23.25,96,1018,1021,1023,1020.625,1.27527086906025,1,96,0.2,1.9,4.4,1.84270833333333,1.04395450512555,1.75,96,3,82,346,88.2708333333333,54.6403512292531,58.25,0,NA,96,0
"rkbhcmet",2003-01-05,96,6.5,11.15,20.8,12.3697916666667,4.21736060616781,8.2,96,45,88.5,96,79.8645833333333,15.4010387836027,29.25,96,1020,1021,1023,1020.88541666667,0.90460566188189,1,96,0.2,1.4,4,1.40104166666667,0.879173630137884,1.25,96,6,91.5,174,82.7395833333333,39.8318161092537,65.75,0,NA,96,0
"rkbhcmet",2003-01-06,96,9.6,14.25,20.8,14.5625,3.84316892270182,7.175,96,38,80,94,73.5729166666667,15.3963391353896,22,96,1019,1020,1022,1020.51041666667,0.973272198272315,1,96,0.2,1.5,5.6,1.940625,1.19133521951765,1.4,96,25,79,158,79.84375,26.675172026279,37.75,0,NA,96,0
"rkbhcmet",2003-01-07,96,8.6,12.6,16.9,12.8,2.60093100740161,4.725,96,43,73,93,70.7083333333333,15.268072409041,27,96,1021,1023,1025,1022.96875,0.978216691094996,1,96,0.2,1.95,5.8,1.953125,1.40652263439044,2.325,96,34,94,166,91.1875,28.5628807702363,33,0,NA,96,0
"rkbhcmet",2003-01-08,96,7,10.9,18.5,12.2875,3.68439811552501,6.95,96,56,85.5,94,79.4375,12.3047380690272,24,96,1020,1022,1024,1021.77083333333,1.4471690452791,3,96,0.2,1.4,4.7,1.4625,0.977564104776443,1.2,96,4,61.5,339,64.3125,40.7973973628092,41.25,0,NA,96,0
"rkbhcmet",2003-01-09,96,8.6,14.55,23.3,15.6010416666667,4.18949801770461,6.5,96,54,84,97,81.9895833333333,13.502822154659,23.5,96,1016,1018,1020,1017.58333333333,1.33508656661315,2.25,96,0.2,1.3,3,1.18854166666667,0.668520722296887,0.7,96,0,220.5,354,180.979166666667,124.2445787585,243.25,0,NA,96,0
"rkbhcmet",2003-01-10,96,12.1,18.2,24,17.79375,4.190134089049,8.75,96,64,93.5,99,86.7604166666667,12.535209184463,24.25,96,1015,1017,1019,1016.94791666667,1.23433162537606,2,96,0.2,1.4,4.3,1.7,1.08015593416194,1.7,96,212,275.5,354,275,29.3207309451503,42.25,0,NA,96,0
"rkbhcmet",2003-01-11,96,15.9,18.5,22.5,18.9520833333333,1.66979224466725,2.625,96,80,92,96,91.0104166666667,4.6009033247297,7.25,96,1017,1019,1022,1019.32291666667,1.41789162726446,2.25,96,0.2,1.35,3,1.31041666666667,0.664352342577129,0.8,96,0,67,350,128.677083333333,118.52359256964,243.25,0,NA,96,0
"rkbhcmet",2003-01-12,96,9.9,15.55,21.6,15.4666666666667,3.85155243250704,7.375,96,35,64,84,62.0520833333333,14.0558059115997,23,96,1021,1022,1025,1022.17708333333,0.994667801372759,2,96,0.2,1.9,4.8,1.89791666666667,1.01856236836318,1.5,96,10,105,186,105.416666666667,33.8609126207309,50.25,0,NA,96,0
"rkbhcmet",2003-01-13,96,12.2,18.95,23.4,17.80625,4.07611302203718,8.6,96,66,84,92,80.75,7.38134205455321,11,96,1018,1020.5,1023,1020.09375,1.40733510766383,2,96,0.2,1.4,4,1.51458333333333,1.05859680378436,1.625,96,46,114.5,349,119.979166666667,46.0727066520474,57.25,0,NA,96,0
"rkbhcmet",2003-01-14,96,11.7,15.95,20.7,16.0572916666667,2.16720750672218,2.3,96,55,78,90,76.5729166666667,10.910878001881,20,96,1019,1021,1023,1020.79166666667,1.28895442462949,2,96,0.2,1.1,5.2,1.31145833333333,1.0569937301678,1.6,96,18,88.5,351,96.5625,55.2376325762752,49.75,0,NA,96,0
"rkbhcmet",2003-01-15,96,8.1,12,20.6,13.5541666666667,4.29175259665293,8.25,96,32,72.5,88,63.2916666666667,19.1723027563842,39.25,96,1023,1024,1027,1024.23958333333,1.27934844985264,2,96,0.2,1.7,5.3,1.89375,1.21662280622697,1.7,96,0,101,344,101.427083333333,46.3462358186876,47.25,0,NA,96,0
"rkbhcmet",2003-01-16,96,9.5,14.9,23.4,15.5177083333333,5.21881202032692,10.775,96,50,85,96,77.7395833333333,15.8381583137665,30,96,1020,1023,1025,1022.55208333333,1.57526800838639,3,96,0.2,2.1,4.1,2.03125,0.917813477209486,1.2,96,4,164,354,196.197916666667,92.1436658349817,174,0,NA,96,0
"rkbhcmet",2003-01-17,96,7.8,14.75,20.5,14.325,3.29350237509203,4.875,96,68,84.5,98,84.7395833333333,10.7510046450177,21.5,96,1018,1020,1023,1019.95833333333,1.50729221604883,2,96,0.2,2.1,6.9,2.41458333333333,1.80110955081447,3,96,19,73,350,131.770833333333,102.588650153664,199.25,0,NA,96,0
"rkbhcmet",2003-01-18,96,4.4,7.8,12.2,8.10833333333333,2.49975437389848,4.975,96,42,65,86,66.09375,14.7520404476269,27.5,96,1022,1024,1027,1024.34375,1.28823114140445,2,96,0.2,1.4,4.1,1.575,1.00942922903047,1.5,96,3,86,349,87.09375,48.4074979240113,46.25,0,NA,96,0
"rkbhcmet",2003-01-19,96,3.2,11.15,19,10.4458333333333,5.37236430685913,10.15,96,41,76.5,94,71.9375,15.8889650552299,30.25,96,1027,1029,1031,1028.60416666667,1.31772664417622,3,96,0.2,1.45,4.8,1.62083333333333,0.986745492346768,1.3,96,0,82.5,188,91.2291666666667,53.8255425898125,102.25,0,NA,96,0
"rkbhcmet",2003-01-20,96,4.1,11.05,20.3,11.3947916666667,5.13777280831145,9.825,96,49,87,96,81.3125,14.6498158781316,24.75,96,1026,1028,1030,1027.6875,1.55131523146278,3,96,0.2,1.1,3.5,1.17604166666667,0.808734526954129,0.9,96,0,164.5,355,161.28125,106.380914703521,167.25,0,NA,96,0
"rkbhcmet",2003-01-21,96,6,11.15,22.9,12.790625,5.56683937777036,11.175,96,35,93.5,98,80.1145833333333,20.6514277786851,36.25,96,1020,1024,1026,1022.53125,2.06195168150035,4,96,0.2,0.4,4,0.88125,0.895992539912553,1.125,96,8,183,355,193.40625,97.0385249730609,187.25,0,NA,96,0
"rkbhcmet",2003-01-22,96,6.6,14.45,22.4,14.2697916666667,5.66448064775332,12.3,96,62,95,99,86.4583333333333,13.5498430106786,25.5,96,1017,1018,1021,1018.28125,1.22003559050761,2,96,0.2,0.7,3.3,0.919791666666667,0.806633000964884,1.2,96,1,267.5,348,233.927083333333,94.6643093742211,144.25,0,NA,96,0
"rkbhcmet",2003-01-23,96,8.4,16.2,21.6,15.4958333333333,3.13533064374621,4.3,96,61,85.5,98,83.90625,11.8322290688121,24,96,1016,1017,1022,1017.48958333333,1.67328728880524,2,96,0.2,2.9,10.4,3.21875,2.05233179322294,2.35,96,30,121.5,348,183.489583333333,120.890728806652,236.5,0,NA,96,0.3
"rkbhcmet",2003-01-24,96,0.9,7.1,12.7,6.92604166666667,3.63405659347256,6.075,96,39,48,76,52.28125,10.0772835991076,12.5,96,1022,1027,1029,1026.44791666667,2.06152621881876,3,96,0.2,3.2,7.1,3.45833333333333,1.51238164681209,1.95,96,29,110.5,342,107.916666666667,38.4610990528206,41.75,0,NA,96,0
"rkbhcmet",2003-01-25,96,3.8,13.6,20.4,11.6979166666667,6.52812504986437,13.925,96,43,71.5,89,68.1458333333333,16.3101383818497,31.5,96,1023,1026,1028,1025.78125,1.4007751613416,2.25,96,0.5,2.3,6.2,2.57604166666667,1.1539173364233,1.6,96,66,134,205,136.447916666667,25.4500004308413,35.5,0,NA,96,0
"rkbhcmet",2003-01-26,96,10.1,13.8,23.4,15.3135416666667,4.31200575606653,7.625,96,52,79.5,90,74.7708333333333,12.8804046738215,26.25,96,1021,1023,1025,1023.21875,1.10694577435772,1,96,0.2,1.7,3.7,1.72291666666667,0.804523941178772,1.2,96,2,78.5,349,86.9166666666667,48.893582975073,57.75,0,NA,96,0
"rkbhcmet",2003-01-27,96,9.6,12.2,19.2,13.3864583333333,3.0094104962746,4.425,96,34,67.5,90,64.84375,16.1084012895527,30,96,1024,1026,1027,1025.5625,1.19483537734174,3,96,0.2,2,5.4,2.04791666666667,1.12427559523236,1.5,96,13,86,252,90.2291666666667,38.2406449974966,46.75,0,NA,96,0
"rkbhcmet",2003-01-28,96,6.9,13.8,20.9,13.284375,5.08198734696741,10.225,96,49,80.5,91,74.1041666666667,14.5620119826367,25.25,96,1025,1026,1028,1026.40625,0.853206028058751,1,96,0.2,1.35,6.2,1.634375,1.21818053497397,1.4,96,0,120,355,126.1875,72.8744143246304,76.5,0,NA,96,0
"rkbhcmet",2003-01-29,96,11.9,15.5,23.2,16.8135416666667,4.01619405569283,8.125,96,51,82,91,74.7604166666667,13.9937916999057,27.25,96,1021,1024,1026,1023.59375,1.68321825210236,3,96,0.2,1.4,5,1.55,1.19903469946717,1.2,96,1,146,355,149.65625,51.244887421499,40.75,0,NA,96,0
"rkbhcmet",2003-01-30,96,13.1,17.35,26,18.375,4.2805066104499,8.7,96,50,82,94,78.7291666666667,13.9347948952229,28.25,96,1019,1020,1022,1020.45833333333,1.01480272043561,1,96,0.2,1.3,3.5,1.36875,0.671888540255239,0.8,96,0,121.5,305,105.802083333333,55.3980086648887,81.25,0,NA,96,0
"rkbhcmet",2003-01-31,96,14,16.65,28.2,18.5625,3.70985174905952,5.925,96,53,84,91,79.90625,10.0221629402041,16,96,1017,1019,1020,1018.75,1.01566675015402,2,96,0.2,1.1,3.8,1.228125,0.685135887405211,1.1,96,0,77.5,352,103.854166666667,86.4101576834413,70.5,0,NA,96,0
"rkbhcmet",2003-02-01,96,12.4,14.55,26.1,16.7260416666667,4.28599297078449,7.375,96,48,88,97,82.0208333333333,15.5373771183974,27,96,1017,1018,1020,1018.45833333333,0.793614869696573,1,96,0.2,1.35,5.6,1.72916666666667,1.47219254080198,2.325,96,10,64,169,68.84375,31.3336302010946,40,0,NA,96,0
"rkbhcmet",2003-02-02,96,6.8,12.3,21,13.2625,4.23044728256083,7.925,96,44,91,97,80.9375,17.0243247025821,33.25,96,1018,1020,1022,1019.625,0.909019135922718,1,96,0.2,1.2,4.4,1.23020833333333,0.96257546981404,1.725,96,0,97.5,353,119.260416666667,93.0095914455987,106.5,0,NA,96,0
"rkbhcmet",2003-02-03,96,8.5,15.9,24.5,16.2291666666667,6.10811223601198,13.275,96,57,89,96,80.4270833333333,15.8212014925121,34,96,1018,1019,1021,1018.77083333333,0.851984268036949,1.25,96,0.2,1.3,6.8,1.840625,1.47159620641562,0.825,96,142,228.5,313,224.645833333333,56.0544808606895,109.25,0,NA,96,0
"rkbhcmet",2003-02-04,96,12.5,20.7,25.6,19.0208333333333,4.80083143383939,10.05,96,71,87,98,87.28125,8.77640751944487,16,96,1016,1017,1018,1016.875,0.652928625099011,1,96,0.2,1.4,5.6,1.740625,1.37431920945379,1.9,96,169,256.5,330,245.541666666667,39.6922149775565,62.5,0,NA,96,0
"rkbhcmet",2003-02-05,96,16.9,19.95,24.3,20.1916666666667,1.88850632520807,2.425,96,71,87,96,85.8020833333333,7.74273145284513,12.25,96,1015,1017.5,1020,1017.40625,1.26971298041391,2,96,0.2,1.4,4,1.415625,0.84918885445248,1.25,96,17,128,354,140.34375,68.9890652090681,58.5,0,NA,96,0
"rkbhcmet",2003-02-06,96,13,19.5,26.6,19.4166666666667,4.78232858204731,9.9,96,71,81.5,94,82.15625,6.81689561233511,14,96,1016,1017,1020,1017.40625,1.16599291322212,3,96,0.2,1.8,5.2,1.959375,1.12937599212085,1.7,96,63,202,304,197.8125,57.506304002257,90.25,0,NA,96,0
"rkbhcmet",2003-02-07,96,17.9,20.7,26.8,21.4416666666667,2.59508307002895,4,96,76,95,98,90.875,7.15431411990806,11,96,1015,1017,1019,1017.29166666667,1.24745354658087,2,96,0.2,1.35,4.4,1.53333333333333,1.24483494290919,2.225,96,2,252.5,354,215.520833333333,104.694239440047,118,0,NA,96,0
"rkbhcmet",2003-02-08,96,16.1,19.7,25.5,20.0822916666667,2.64634782261244,4.825,96,61,79.5,96,78.8125,11.5524547402842,23,96,1019,1021,1023,1020.91666666667,1.13940581621962,2,96,0.2,2.25,6.3,2.40208333333333,1.18774258833316,1.225,96,40,143.5,347,154.177083333333,71.0009628980913,54.25,0,NA,96,0
"rkbhcmet",2003-02-09,96,15.5,19.75,26.7,20.5697916666667,4.33987920743052,9.425,96,64,85.5,97,83.28125,10.9320418712007,21,96,1017,1020,1021,1019.4375,1.24657425307161,3,96,0.2,1.7,6.9,2.10520833333333,1.64223017757571,1.75,96,76,203,340,201.114583333333,54.1988288457012,91.5,0,NA,96,0
"rkbhcmet",2003-02-10,96,16.5,20.45,25.4,20.503125,2.51996044768459,3.6,96,80,95,98,92.6875,5.38088722874035,7,96,1017,1018,1020,1017.83333333333,0.878595370213959,2,96,0.2,1.3,4.3,1.40208333333333,1.03882313642503,1.35,96,3,227.5,355,194.635416666667,113.972768658193,238.25,0,NA,96,0
"rkbhcmet",2003-02-11,96,13.9,17.8,25.1,18.7114583333333,3.63352430891948,6.475,96,38,79,89,71.0104166666667,16.130712642375,30.5,96,1018,1020,1022,1019.64583333333,1.23099588837371,2.25,96,0.2,1.45,4,1.65833333333333,1.00164776524187,1.55,96,4,68.5,355,76.5625,51.4623648893053,41.25,0,NA,96,0
"rkbhcmet",2003-02-12,96,10.4,15.05,24.1,16.4447916666667,4.32755844113092,8.275,96,20,71.5,91,64.4479166666667,19.9962469066292,28,96,1020,1022,1024,1022.08333333333,1.13940581621962,2,96,0.2,1.7,4.6,1.86041666666667,1.18272470139853,1.625,96,1,76.5,144,75.5625,32.4322167637448,47,0,NA,96,0
"rkbhcmet",2003-02-13,96,10.2,15.6,23.7,16.4229166666667,4.78817576880616,9.65,96,26,51.5,93,55.7395833333333,22.1707463928041,48,96,1023,1024,1026,1024.11458333333,1.06494172478732,2,96,0.2,1.8,4.8,2.00625,1.06116247081853,1.35,96,42,120.5,194,118.614583333333,32.1320858797317,31.5,0,NA,96,0
"rkbhcmet",2003-02-14,96,11,17.9,25.5,18.05,5.14169744652279,10.725,96,43,73.5,93,68.875,14.9153753238942,26,96,1019,1022,1025,1021.72916666667,1.6446350845715,3,96,0.2,2,5,2.084375,1.06329459452065,1.1,96,94,175,300,184.489583333333,46.0221902522472,58.5,0,NA,96,0
"rkbhcmet",2003-02-15,96,14.3,21.5,27.2,20.7354166666667,4.84987203665518,10.225,96,63,86,96,81.90625,11.1157338702258,22.25,96,1015,1018,1020,1017.77083333333,1.57265559294942,3,96,0.2,1.6,5.4,1.97395833333333,1.29438014359783,1.7,96,135,194,299,204.145833333333,39.1111719580202,64.25,0,NA,96,0
"rkbhcmet",2003-02-16,96,18.9,22.4,27.8,22.759375,3.28942734177883,7.2,96,74,91.5,98,88.3854166666667,8.74837704246868,18,96,1014,1016,1017,1015.5,0.962453006371576,1,96,0.2,1.5,5.8,1.97395833333333,1.50173547265308,1.925,96,60,225,325,215.927083333333,58.6901309361143,76.5,0,NA,96,6.4
"rkbhcmet",2003-02-17,96,15.1,19.05,24.1,19.7447916666667,2.16137723109311,2.525,96,66,93,98,89.0208333333333,9.53881727929198,14.25,96,1014,1018,1021,1017.58333333333,1.79863495999,3,96,0.2,1.35,4.6,1.65833333333333,1.15664366224153,1.7,96,7,241.5,354,187.53125,118.995263340052,235,0,NA,96,6.8
"rkbhcmet",2003-02-18,96,11.1,15.7,23.3,16.7041666666667,3.69431759004831,7.2,96,50,87,96,80.4479166666667,16.1811259719248,32,96,1020,1022,1024,1021.79166666667,1.34490591857742,2.25,96,0.2,1.7,5.2,1.896875,1.27456519933992,1.75,96,12,68,337,82.8333333333333,50.2923383652581,49.25,0,NA,96,0
"rkbhcmet",2003-02-19,96,13,19.7,27,19.00625,4.99789034440901,9.7,96,61,89,96,83.3125,11.7341718699567,19.25,96,1020,1022,1024,1022.19791666667,1.07232940409055,2,96,0.2,1.3,3.7,1.36145833333333,0.863575162567514,1.1,96,0,105,347,117.802083333333,81.2389094994921,71.25,0,NA,96,0
"rkbhcmet",2003-02-20,96,17.2,20.95,28.5,21.9875,3.91236232311994,8.025,96,66,89,96,84,9.27134805391547,17,96,1018,1020,1022,1019.76041666667,1.52691496103929,3,96,0.2,1.1,4,1.2125,0.899736803620633,1.425,96,0,116.5,347,121.802083333333,66.6308952824465,92.25,0,NA,96,0
"rkbhcmet",2003-02-21,96,19,23.15,28,23.18125,3.22540287161318,6.9,96,70,91,98,87.3020833333333,10.6801535487352,23,96,1011,1015,1018,1013.86458333333,2.1600184778287,3.25,96,0.2,1.4,5.9,1.86354166666667,1.60729388736188,2.2,96,141,207.5,323,211.875,43.1889971368196,72.75,0,NA,96,0
"rkbhcmet",2003-02-22,96,20,24.2,27.4,24.4239583333333,2.12740240875391,4.1,96,73,87,97,86.1458333333333,9.23036084904099,19.25,96,1006,1009,1011,1008.47916666667,1.43621700945422,2,96,0.2,3.2,11,3.63854166666667,2.14899583853368,2.575,96,4,255,350,241.427083333333,62.8503225786918,47.5,0,NA,96,13.5
"rkbhcmet",2003-02-23,96,13.4,19.9,24.5,20.24375,2.81917541135702,3.625,96,44,79,96,75.2291666666667,13.9113578486423,25,96,1009,1015.5,1020,1014.66666666667,3.20416395751944,5,96,0.2,2.5,6.9,2.75104166666667,1.44884671316382,1.9,96,7,69.5,341,109.03125,95.6929797925582,84,0,NA,96,0.6
"rkbhcmet",2003-02-24,96,13.5,20.1,27.5,20.13125,5.06680242777486,10.8,96,46,74.5,86,68.7604166666667,13.121893951606,25,96,1019,1020,1023,1020.6875,1.15451060490673,1,96,0.8,2.2,5.3,2.428125,1.07338158467331,1.7,96,66,160,245,159.791666666667,25.9261772474591,27.75,0,NA,96,0
"rkbhcmet",2003-02-25,96,17.1,21.15,28.7,21.746875,3.78773514121566,7.525,96,61,88,94,82.8020833333333,9.95423188679771,18.25,96,1017,1018,1021,1018.30208333333,1.06740996579933,2,96,0.2,1.9,4.1,1.85625,0.84676629473234,1.15,96,0,129,355,127.854166666667,78.2394407426286,90.75,0,NA,96,0
"rkbhcmet",2003-02-26,96,17,20.75,27.9,21.6625,3.50753324626927,6.65,96,62,94.5,98,87.4166666666667,11.0973364909325,17.25,96,1013,1015,1017,1015.25,1.23969435961577,2,96,0.2,1.1,4.3,1.35833333333333,1.15080444785071,1.925,96,0,180,354,201.34375,107.256782695597,184.25,0,NA,96,0
"rkbhcmet",2003-02-27,96,18.3,22.85,27.3,22.7645833333333,3.25262579486228,6.925,96,75,95,98,90.28125,8.25221262195145,16,96,1012,1014,1015,1013.625,1.03872391347319,2,96,0.2,1.3,5.2,1.58020833333333,1.42530659982643,2.3,96,146,274.5,354,265.541666666667,46.5531765362369,61.75,0,NA,96,0
"rkbhcmet",2003-02-28,96,21.4,22.9,28.6,24.3375,2.53801621661278,4.925,96,71,94,98,88.9791666666667,9.12599429814771,17,96,1014,1016,1018,1015.65625,1.25512108872747,2.25,96,0.2,1.4,5.9,1.69375,1.39930904001714,2.05,96,0,284.5,354,268.229166666667,61.3422631275863,36.25,0,NA,96,0
"rkbhcmet",2003-03-01,96,19.9,23.3,28.9,23.8760416666667,3.09593093869889,6.275,96,73,94,98,89.6770833333333,8.88107958310269,17,96,1014,1016,1018,1015.9375,1.05443923734996,2,96,0.2,0.8,6.8,1.45520833333333,1.56231069028617,2.3,96,132,228,325,223.75,42.6385049604598,67.25,0,NA,96,0
"rkbhcmet",2003-03-02,96,21.5,24,28.7,24.7791666666667,1.86044231677176,2.625,96,77,94.5,97,90.6041666666667,6.45874220550666,11,96,1012,1014,1016,1013.88541666667,0.892893482969735,2,96,0.2,1.9,5.8,2.11145833333333,1.43972729813061,1.95,96,0,273,355,252.40625,90.3289401809327,71.25,0,NA,96,0
"rkbhcmet",2003-03-03,96,19.6,23.5,29,24.003125,3.08781827679776,6.15000000000001,96,61,85,98,82.5,13.3029478331921,28,96,1012,1014,1016,1013.83333333333,1.0629320586959,2,96,0.2,1,4.1,1.34270833333333,1.15482920055571,2.025,96,59,235.5,321,210.052083333333,67.6477517098943,96.5,0,NA,96,0
"rkbhcmet",2003-03-04,96,21.3,24.45,30,25.496875,2.48356505748024,4.05,96,65,87,96,83.8020833333333,9.81901462701905,17,96,1012,1014,1016,1014.3125,1.18154671155183,2.25,96,0.2,2.2,6.9,2.28645833333333,1.44241170790025,2.125,96,5,273,342,267.15625,43.630343889256,43,0,NA,96,0
"rkbhcmet",2003-03-05,96,20.4,23.95,30.3,24.896875,3.55455091915169,7.75000000000001,96,63,93,98,85.0208333333333,13.0359657681651,28,96,1014,1015,1017,1015.47916666667,0.78108112209824,1,96,0.2,0.7,5.2,1.2875,1.35330006008704,1.8,96,131,240,354,238.53125,37.7559902880534,44.75,0,NA,96,0
"rkbhcmet",2003-03-06,96,21.3,24.15,30.2,25.1958333333333,3.3566561263968,7.125,96,57,88,98,82.3229166666667,14.6031682154875,30.25,96,1014,1015,1016,1014.84375,0.75850441486416,1,96,0.2,0.9,5.6,1.85520833333333,1.70829984990721,2.9,96,155,219,327,231.083333333333,48.7041912530537,89,0,NA,96,0
"rkbhcmet",2003-03-07,96,21.4,24.5,30,25.134375,3.05878641655564,6.2,96,64,90.5,98,85.4375,11.4108097410906,20,96,1014,1016,1018,1016.13541666667,1.12969294073694,2,96,0.2,1.2,7.3,1.81770833333333,1.73460110941159,2.8,96,4,271.5,355,254.083333333333,60.381186799352,98.75,48,24338.4,96,0
"rkbhcmet",2003-03-08,96,19.5,24.7,31.7,25.021875,4.1176437596736,8.225,96,50,90,98,81.5625,17.2332680103279,32.75,96,1016,1018,1019,1017.78125,0.91998998850388,2,96,0.2,0.8,4.3,1.14791666666667,1.10272191146956,1.725,96,1,196.5,354,176.354166666667,104.694943241548,206,96,34204.8,96,0
"rkbhcmet",2003-03-09,96,18.6,24.55,30.3,24.3458333333333,3.72007121229707,7.575,96,65,93.5,98,87.1979166666667,11.4336712266576,21.25,96,1014,1016,1018,1016.13541666667,0.865962095519886,1,96,0.2,1.35,5.8,1.71979166666667,1.44867415185252,2.375,96,0,251,355,240.854166666667,94.1113538837082,137.75,96,30894.2,96,0
"rkbhcmet",2003-03-10,96,22.6,24.2,29.4,25.1552083333333,2.210352188735,3.55,96,66,86.5,96,84.4895833333333,10.2884654798383,20.5,96,1014,1015,1016,1015.01041666667,0.827103909550053,2,96,0.2,1.7,4,1.63958333333333,1.07404588421701,1.7,96,0,48,355,125.489583333333,131.9529417547,254.5,96,28358.5,96,0
"rkbhcmet",2003-03-11,96,19.2,22.6,29.9,23.5697916666667,3.31932522602717,6.075,96,59,88.5,98,83.6666666666667,12.1920307592742,24.25,96,1015,1016,1018,1016.59375,1.0719203132205,2,96,0.2,1.3,4.3,1.35104166666667,1.05800157115262,1.45,96,0,164,355,161.21875,95.0341991767064,77.25,96,32233,96,0
"rkbhcmet",2003-03-12,96,19.7,22.4,29.2,23.4989583333333,3.23284117478782,6.075,96,64,92.5,98,85.9479166666667,12.0981684491728,21.25,96,1016,1018,1020,1017.90625,1.152371696249,2,96,0.2,0.6,3.7,0.896875,0.841484043067272,1.1,96,0,174.5,355,183.59375,100.373363852432,110.25,96,30962.8,96,0
